-72,1140,12,0.0429688
-56,1012,-8,0.0999756
608,108,0,0.156982
740,564,-212,0.213989
476,-80,-140,0.271973
1716,-388,44,0.328979
2040,-272,96,0.38501
2040,-188,96,0.442017
2040,0,-60,0.500977
2040,52,460,0.561035
1076,84,-192,0.621948
572,1776,-208,0.68103
428,1480,-88,0.738037
1428,-268,-740,0.795044
1708,456,-108,0.853027
2040,-88,176,0.907959
2040,-248,44,0.967041
2040,-372,-116,1.02405
2040,-248,-32,1.08203
1344,-192,-56,1.13904
492,-128,16,1.19495
64,-116,0,1.25403
8,-108,80,1.31006
308,-120,-60,1.36902
1192,-60,-172,1.42798
2040,-136,-28,1.48401
2040,-204,-4,1.54102
2040,-164,108,1.599
2040,-32,40,1.65601
2040,8,8,1.71399
1108,96,24,1.77405
376,124,-84,1.82898
232,992,-156,1.88794
616,-520,172,1.94299
1512,-136,36,2.00098
2040,52,176,2.05701
2040,-256,108,2.11401
2040,-204,-16,2.17102
2040,-192,104,2.22803
2036,-200,140,2.28406
1068,-160,104,2.34204
396,-80,-52,2.40002
84,-132,40,2.46094
264,-228,-28,2.521
888,-88,-244,2.57605
1964,-124,-380,2.63403
2040,-156,-236,2.69104
2040,-156,496,2.74805
2040,-304,200,2.80603
2040,140,-132,2.86096
1228,68,68,2.92102
508,144,28,2.98096
196,208,-40,3.04102
164,172,4,3.09595
516,112,-272,3.15405
1372,100,-96,3.21094
2040,-44,-64,3.26794
2040,-40,112,3.32703
2040,-284,320,3.38696
2040,-204,-40,3.448
1712,-196,-80,3.50696
752,-144,16,3.56201
212,-148,28,3.62
212,-112,-312,3.677
588,-112,-264,3.73401
1128,-212,-148,3.79395
1972,-168,228,3.85303
2040,-180,300,3.91296
2040,-24,68,3.96899
2040,-20,-56,4.026
1716,52,24,4.08398
876,76,4,4.14001
408,156,-140,4.19897
216,196,-296,4.25903
436,100,172,4.31897
1132,96,-44,4.375
1952,36,124,4.43298
2040,-116,100,4.48999
2040,-192,60,4.55103
2040,-232,56,4.61194
1548,-208,-156,4.672
864,-160,-344,4.73206
412,-220,-80,4.78796
192,-172,-88,4.84497
548,-156,-40,4.90295
1228,-84,80,4.95898
2028,-204,28,5.01697
2040,-152,68,5.078
2040,-148,0,5.13794
2040,-92,36,5.198
1816,88,36,5.25403
948,88,-32,5.31104
332,176,-48,5.36902
300,132,-120,5.42505
592,144,-32,5.48401
1056,44,-104,5.54504
1804,0,-16,5.604
2040,-40,68,5.65906
2040,-176,116,5.71704
2040,-200,84,5.77295
1640,-208,-76,5.83105
1040,-144,8,5.88904
424,-192,24,5.94397
276,-84,-28,6.00403
476,-112,-136,6.05896
1092,-128,-100,6.11804
1708,-180,120,6.17505
2040,-220,-20,6.23096
2040,-96,-160,6.29004
2040,-24,36,6.34802
1732,60,84,6.40405
948,120,-16,6.46399
560,108,-44,6.52002
352,160,36,6.578
568,164,-224,6.63501
1076,84,-176,6.69104
1844,-216,40,6.75098
2040,-108,-72,6.81104
2040,-304,232,6.87
2040,-212,124,6.92603
1700,-100,60,6.98401
984,-132,-52,7.04102
444,-148,52,7.09705
392,-84,32,7.15601
748,-304,-164,7.21594
392,484,192,7.27698
600,688,-236,7.33704
264,1080,-476,7.396
508,848,-212,7.453
360,576,-168,7.51001
436,1120,100,7.56799
524,924,-140,7.62305
388,1124,332,7.68298
320,1048,-40,7.74304
356,1024,-16,7.79895
376,1104,-80,7.85498
264,1100,-108,7.91394
236,1104,0,7.96997
228,1088,16,8.02905
68,776,108,8.08997
48,824,100,8.14905
40,972,-244,8.20496
